#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18754
#Date Time: 2019-04-23 16:56:17.970
#Sample rate: 7.69231e+06Hz
#Samples: 8192
#Trigger: Source: Wavegen 1 Condition: Rising
#Channel 1: Range: 100 mV/div Offset: -3 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Square
#Frequency: 5 kHz
#Amplitude: 50 mV
#Offset: 3 V
#Symmetry: 50 %
#Phase: 0 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -1 V

Time (s),Channel 1 (V)
-0.00010062,3.01265
-0.00010049,3.01232
-0.00010036,3.01265
-0.00010023,3.01232
-0.0001001,3.01198
-9.997e-05,3.01232
-9.984e-05,3.01164
-9.971e-05,3.01164
-9.958e-05,3.01131
-9.945e-05,3.01097
-9.932e-05,3.01063
-9.919e-05,3.01063
-9.906e-05,3.00963
-9.893e-05,3.00929
-9.88e-05,3.00862
-9.867e-05,3.00761
-9.854e-05,3.00694
-9.841e-05,3.0066
-9.828e-05,3.00525
-9.815e-05,3.00492
-9.802e-05,3.00391
-9.789e-05,3.0029
-9.776e-05,3.00156
-9.763e-05,3.00055
-9.75e-05,2.9992
-9.737e-05,2.99853
-9.724e-05,2.99718
-9.711e-05,2.99618
-9.698e-05,2.99517
-9.685e-05,2.99349
-9.672e-05,2.99248
-9.659e-05,2.99113
-9.646e-05,2.9908
-9.633e-05,2.98945
-9.62e-05,2.98844
-9.607e-05,2.9871
-9.594e-05,2.98575
-9.581e-05,2.98474
-9.568e-05,2.98407
-9.555e-05,2.98273
-9.542e-05,2.98138
-9.529e-05,2.98004
-9.516e-05,2.97903
-9.503e-05,2.97735
-9.49e-05,2.97667
-9.477e-05,2.976
-9.464e-05,2.97466
-9.451e-05,2.97365
-9.438e-05,2.97297
-9.425e-05,2.97163
-9.412e-05,2.97028
-9.399e-05,2.96995
-9.386e-05,2.9686
-9.373e-05,2.96793
-9.36e-05,2.96659
-9.347e-05,2.96625
-9.334e-05,2.9649
-9.321e-05,2.96457
-9.308e-05,2.96322
-9.295e-05,2.96322
-9.282e-05,2.96188
-9.269e-05,2.96154
-9.256e-05,2.9602
-9.243e-05,2.95952
-9.23e-05,2.95852
-9.217e-05,2.95852
-9.204e-05,2.95717
-9.191e-05,2.9565
-9.178e-05,2.95616
-9.165e-05,2.95515
-9.152e-05,2.95414
-9.139e-05,2.95414
-9.126e-05,2.9528
-9.113e-05,2.9528
-9.1e-05,2.95145
-9.087e-05,2.95145
-9.074e-05,2.95011
-9.061e-05,2.94977
-9.048e-05,2.9491
-9.035e-05,2.94843
-9.022e-05,2.94809
-9.009e-05,2.94708
-8.996e-05,2.94641
-8.983e-05,2.94574
-8.97e-05,2.94473
-8.957e-05,2.94439
-8.944e-05,2.94372
-8.931e-05,2.94305
-8.918e-05,2.94271
-8.905e-05,2.94204
-8.892e-05,2.94137
-8.879e-05,2.94069
-8.866e-05,2.94137
-8.853e-05,2.94036
-8.84e-05,2.94002
-8.827e-05,2.93901
-8.814e-05,2.93868
-8.801e-05,2.938
-8.788e-05,2.93733
-8.775e-05,2.93733
-8.762e-05,2.93666
-8.749e-05,2.93632
-8.736e-05,2.93632
-8.723e-05,2.93531
-8.71e-05,2.93565
-8.697e-05,2.93498
-8.684e-05,2.93431
-8.671e-05,2.93397
-8.658e-05,2.93431
-8.645e-05,2.93397
-8.632e-05,2.9333
-8.619e-05,2.93262
-8.606e-05,2.93262
-8.593e-05,2.93229
-8.58e-05,2.93162
-8.567e-05,2.93128
-8.554e-05,2.93094
-8.541e-05,2.93061
-8.528e-05,2.93061
-8.515e-05,2.9296
-8.502e-05,2.92893
-8.489e-05,2.92893
-8.476e-05,2.92859
-8.463e-05,2.92825
-8.45e-05,2.92825
-8.437e-05,2.92792
-8.424e-05,2.92725
-8.411e-05,2.92758
-8.398e-05,2.92725
-8.385e-05,2.92624
-8.372e-05,2.92657
-8.359e-05,2.9259
-8.346e-05,2.92624
-8.333e-05,2.92624
-8.32e-05,2.9259
-8.307e-05,2.92556
-8.294e-05,2.92489
-8.281e-05,2.92523
-8.268e-05,2.92456
-8.255e-05,2.92456
-8.242e-05,2.92456
-8.229e-05,2.92388
-8.216e-05,2.92422
-8.203e-05,2.92388
-8.19e-05,2.92321
-8.177e-05,2.92287
-8.164e-05,2.92254
-8.151e-05,2.92287
-8.138e-05,2.9222
-8.125e-05,2.92187
-8.112e-05,2.92187
-8.099e-05,2.92187
-8.086e-05,2.92187
-8.073e-05,2.92086
-8.06e-05,2.92119
-8.047e-05,2.92119
-8.034e-05,2.92119
-8.021e-05,2.92086
-8.008e-05,2.92052
-7.995e-05,2.92086
-7.982e-05,2.92052
-7.969e-05,2.92052
-7.956e-05,2.92052
-7.943e-05,2.92018
-7.93e-05,2.91951
-7.917e-05,2.91985
-7.904e-05,2.91951
-7.891e-05,2.91951
-7.878e-05,2.91951
-7.865e-05,2.91918
-7.852e-05,2.91884
-7.839e-05,2.9185
-7.826e-05,2.9185
-7.813e-05,2.91884
-7.8e-05,2.91817
-7.787e-05,2.91783
-7.774e-05,2.91749
-7.761e-05,2.91716
-7.748e-05,2.91716
-7.735e-05,2.91649
-7.722e-05,2.91682
-7.709e-05,2.91581
-7.696e-05,2.91649
-7.683e-05,2.91615
-7.67e-05,2.91581
-7.657e-05,2.91548
-7.644e-05,2.91581
-7.631e-05,2.91548
-7.618e-05,2.91581
-7.605e-05,2.91615
-7.592e-05,2.91548
-7.579e-05,2.91514
-7.566e-05,2.91548
-7.553e-05,2.91548
-7.54e-05,2.91581
-7.527e-05,2.91548
-7.514e-05,2.91548
-7.501e-05,2.91548
-7.488e-05,2.91514
-7.475e-05,2.91514
-7.462e-05,2.91514
-7.449e-05,2.91447
-7.436e-05,2.91447
-7.423e-05,2.9148
-7.41e-05,2.91447
-7.397e-05,2.91413
-7.384e-05,2.91413
-7.371e-05,2.91346
-7.358e-05,2.91447
-7.345e-05,2.9138
-7.332e-05,2.91346
-7.319e-05,2.91346
-7.306e-05,2.9138
-7.293e-05,2.9138
-7.28e-05,2.91312
-7.267e-05,2.91346
-7.254e-05,2.91346
-7.241e-05,2.9138
-7.228e-05,2.91312
-7.215e-05,2.91346
-7.202e-05,2.91346
-7.189e-05,2.9138
-7.176e-05,2.91346
-7.163e-05,2.91279
-7.15e-05,2.91279
-7.137e-05,2.91346
-7.124e-05,2.91312
-7.111e-05,2.9138
-7.098e-05,2.91279
-7.085e-05,2.91279
-7.072e-05,2.91279
-7.059e-05,2.91279
-7.046e-05,2.91245
-7.033e-05,2.91245
-7.02e-05,2.91245
-7.007e-05,2.91312
-6.994e-05,2.91245
-6.981e-05,2.91245
-6.968e-05,2.91245
-6.955e-05,2.91245
-6.942e-05,2.91245
-6.929e-05,2.91245
-6.916e-05,2.91279
-6.903e-05,2.91312
-6.89e-05,2.91279
-6.877e-05,2.91279
-6.864e-05,2.91245
-6.851e-05,2.91211
-6.838e-05,2.91279
-6.825e-05,2.91245
-6.812e-05,2.91279
-6.799e-05,2.91245
-6.786e-05,2.91245
-6.773e-05,2.91211
-6.76e-05,2.91211
-6.747e-05,2.91178
-6.734e-05,2.91211
-6.721e-05,2.91211
-6.708e-05,2.91178
-6.695e-05,2.91178
-6.682e-05,2.91211
-6.669e-05,2.91245
-6.656e-05,2.91211
-6.643e-05,2.91211
-6.63e-05,2.91245
-6.617e-05,2.91211
-6.604e-05,2.91178
-6.591e-05,2.91178
-6.578e-05,2.91211
-6.565e-05,2.91211
-6.552e-05,2.91211
-6.539e-05,2.91178
-6.526e-05,2.91211
-6.513e-05,2.91178
-6.5e-05,2.91211
-6.487e-05,2.91178
-6.474e-05,2.91178
-6.461e-05,2.91211
-6.448e-05,2.91211
-6.435e-05,2.91211
-6.422e-05,2.91211
-6.409e-05,2.91211
-6.396e-05,2.91211
-6.383e-05,2.91178
-6.37e-05,2.91178
-6.357e-05,2.91178
-6.344e-05,2.91211
-6.331e-05,2.91178
-6.318e-05,2.91178
-6.305e-05,2.91178
-6.292e-05,2.91178
-6.279e-05,2.91178
-6.266e-05,2.91211
-6.253e-05,2.91245
-6.24e-05,2.91245
-6.227e-05,2.91178
-6.214e-05,2.91211
-6.201e-05,2.91178
-6.188e-05,2.91211
-6.175e-05,2.91178
-6.162e-05,2.91245
-6.149e-05,2.91211
-6.136e-05,2.91211
-6.123e-05,2.91211
-6.11e-05,2.91178
-6.097e-05,2.91245
-6.084e-05,2.91178
-6.071e-05,2.91211
-6.058e-05,2.91178
-6.045e-05,2.91211
-6.032e-05,2.91178
-6.019e-05,2.91211
-6.006e-05,2.91211
-5.993e-05,2.91178
-5.98e-05,2.91211
-5.967e-05,2.91178
-5.954e-05,2.91211
-5.941e-05,2.91211
-5.928e-05,2.91178
-5.915e-05,2.91211
-5.902e-05,2.91178
-5.889e-05,2.91245
-5.876e-05,2.91211
-5.863e-05,2.91245
-5.85e-05,2.91211
-5.837e-05,2.91211
-5.824e-05,2.91211
-5.811e-05,2.91144
-5.798e-05,2.91211
-5.785e-05,2.91178
-5.772e-05,2.91245
-5.759e-05,2.91211
-5.746e-05,2.91211
-5.733e-05,2.91178
-5.72e-05,2.91211
-5.707e-05,2.91178
-5.694e-05,2.91245
-5.681e-05,2.91211
-5.668e-05,2.91178
-5.655e-05,2.91178
-5.642e-05,2.91178
-5.629e-05,2.91211
-5.616e-05,2.91211
-5.603e-05,2.91144
-5.59e-05,2.91211
-5.577e-05,2.91211
-5.564e-05,2.91245
-5.551e-05,2.91144
-5.538e-05,2.91211
-5.525e-05,2.91211
-5.512e-05,2.91211
-5.499e-05,2.91245
-5.486e-05,2.91211
-5.473e-05,2.91211
-5.46e-05,2.91211
-5.447e-05,2.91245
-5.434e-05,2.91245
-5.421e-05,2.91211
-5.408e-05,2.91279
-5.395e-05,2.91245
-5.382e-05,2.91211
-5.369e-05,2.91279
-5.356e-05,2.91211
-5.343e-05,2.91245
-5.33e-05,2.91211
-5.317e-05,2.91245
-5.304e-05,2.91279
-5.291e-05,2.91211
-5.278e-05,2.91245
-5.265e-05,2.91211
-5.252e-05,2.91245
-5.239e-05,2.91312
-5.226e-05,2.91279
-5.213e-05,2.91178
-5.2e-05,2.91245
-5.187e-05,2.91279
-5.174e-05,2.91279
-5.161e-05,2.91279
-5.148e-05,2.91312
-5.135e-05,2.91279
-5.122e-05,2.91279
-5.109e-05,2.91245
-5.096e-05,2.91279
-5.083e-05,2.91245
-5.07e-05,2.91279
-5.057e-05,2.91245
-5.044e-05,2.91245
-5.031e-05,2.91211
-5.018e-05,2.91245
-5.005e-05,2.91245
-4.992e-05,2.91245
-4.979e-05,2.91211
-4.966e-05,2.91211
-4.953e-05,2.91312
-4.94e-05,2.91279
-4.927e-05,2.91279
-4.914e-05,2.91279
-4.901e-05,2.91245
-4.888e-05,2.91211
-4.875e-05,2.91245
-4.862e-05,2.91279
-4.849e-05,2.91245
-4.836e-05,2.91245
-4.823e-05,2.91279
-4.81e-05,2.91279
-4.797e-05,2.91279
-4.784e-05,2.91279
-4.771e-05,2.91279
-4.758e-05,2.91245
-4.745e-05,2.91245
-4.732e-05,2.91312
-4.719e-05,2.91245
-4.706e-05,2.91279
-4.693e-05,2.91211
-4.68e-05,2.91211
-4.667e-05,2.91211
-4.654e-05,2.91245
-4.641e-05,2.91211
-4.628e-05,2.91178
-4.615e-05,2.91245
-4.602e-05,2.91245
-4.589e-05,2.91211
-4.576e-05,2.91211
-4.563e-05,2.91279
-4.55e-05,2.91245
-4.537e-05,2.91245
-4.524e-05,2.91279
-4.511e-05,2.91245
-4.498e-05,2.91178
-4.485e-05,2.91211
-4.472e-05,2.91211
-4.459e-05,2.91245
-4.446e-05,2.91245
-4.433e-05,2.91245
-4.42e-05,2.91245
-4.407e-05,2.91211
-4.394e-05,2.91279
-4.381e-05,2.91245
-4.368e-05,2.91245
-4.355e-05,2.91245
-4.342e-05,2.91245
-4.329e-05,2.91245
-4.316e-05,2.91245
-4.303e-05,2.91279
-4.29e-05,2.91245
-4.277e-05,2.91211
-4.264e-05,2.91279
-4.251e-05,2.91279
-4.238e-05,2.91312
-4.225e-05,2.91279
-4.212e-05,2.91279
-4.199e-05,2.91245
-4.186e-05,2.91312
-4.173e-05,2.91245
-4.16e-05,2.91279
-4.147e-05,2.91279
-4.134e-05,2.91279
-4.121e-05,2.91245
-4.108e-05,2.91245
-4.095e-05,2.91245
-4.082e-05,2.91279
-4.069e-05,2.91245
-4.056e-05,2.91245
-4.043e-05,2.91245
-4.03e-05,2.91245
-4.017e-05,2.91279
-4.004e-05,2.91279
-3.991e-05,2.91279
-3.978e-05,2.91279
-3.965e-05,2.91279
-3.952e-05,2.91245
-3.939e-05,2.91279
-3.926e-05,2.91245
-3.913e-05,2.91279
-3.9e-05,2.91245
-3.887e-05,2.91279
-3.874e-05,2.91279
-3.861e-05,2.91211
-3.848e-05,2.91279
-3.835e-05,2.91346
-3.822e-05,2.91279
-3.809e-05,2.91245
-3.796e-05,2.91245
-3.783e-05,2.91279
-3.77e-05,2.91312
-3.757e-05,2.91312
-3.744e-05,2.91312
-3.731e-05,2.91312
-3.718e-05,2.91245
-3.705e-05,2.91279
-3.692e-05,2.91245
-3.679e-05,2.91245
-3.666e-05,2.91279
-3.653e-05,2.91279
-3.64e-05,2.91245
-3.627e-05,2.91245
-3.614e-05,2.91279
-3.601e-05,2.91346
-3.588e-05,2.91312
-3.575e-05,2.91312
-3.562e-05,2.91279
-3.549e-05,2.91312
-3.536e-05,2.91279
-3.523e-05,2.91279
-3.51e-05,2.91279
-3.497e-05,2.91312
-3.484e-05,2.91279
-3.471e-05,2.91245
-3.458e-05,2.91279
-3.445e-05,2.91211
-3.432e-05,2.91245
-3.419e-05,2.91279
-3.406e-05,2.91245
-3.393e-05,2.91312
-3.38e-05,2.91312
-3.367e-05,2.91279
-3.354e-05,2.91346
-3.341e-05,2.91312
-3.328e-05,2.91312
-3.315e-05,2.91279
-3.302e-05,2.91312
-3.289e-05,2.91312
-3.276e-05,2.91245
-3.263e-05,2.91211
-3.25e-05,2.91279
-3.237e-05,2.91245
-3.224e-05,2.91279
-3.211e-05,2.91279
-3.198e-05,2.91279
-3.185e-05,2.91245
-3.172e-05,2.91279
-3.159e-05,2.91245
-3.146e-05,2.91312
-3.133e-05,2.91279
-3.12e-05,2.91312
-3.107e-05,2.91279
-3.094e-05,2.91245
-3.081e-05,2.91245
-3.068e-05,2.91279
-3.055e-05,2.91178
-3.042e-05,2.91279
-3.029e-05,2.91211
-3.016e-05,2.91211
-3.003e-05,2.91211
-2.99e-05,2.91279
-2.977e-05,2.91245
-2.964e-05,2.91211
-2.951e-05,2.91245
-2.938e-05,2.91211
-2.925e-05,2.91211
-2.912e-05,2.91245
-2.899e-05,2.91245
-2.886e-05,2.91211
-2.873e-05,2.91211
-2.86e-05,2.91279
-2.847e-05,2.91279
-2.834e-05,2.91211
-2.821e-05,2.91279
-2.808e-05,2.91279
-2.795e-05,2.91245
-2.782e-05,2.91279
-2.769e-05,2.91279
-2.756e-05,2.91245
-2.743e-05,2.91245
-2.73e-05,2.91279
-2.717e-05,2.91279
-2.704e-05,2.91245
-2.691e-05,2.91245
-2.678e-05,2.91245
-2.665e-05,2.91279
-2.652e-05,2.91279
-2.639e-05,2.91312
-2.626e-05,2.91312
-2.613e-05,2.91346
-2.6e-05,2.91346
-2.587e-05,2.91346
-2.574e-05,2.91245
-2.561e-05,2.91279
-2.548e-05,2.91312
-2.535e-05,2.91312
-2.522e-05,2.91279
-2.509e-05,2.91279
-2.496e-05,2.91245
-2.483e-05,2.91211
-2.47e-05,2.91279
-2.457e-05,2.91245
-2.444e-05,2.91245
-2.431e-05,2.91279
-2.418e-05,2.91279
-2.405e-05,2.91211
-2.392e-05,2.91279
-2.379e-05,2.91245
-2.366e-05,2.91279
-2.353e-05,2.91279
-2.34e-05,2.91312
-2.327e-05,2.91245
-2.314e-05,2.91279
-2.301e-05,2.91279
-2.288e-05,2.91312
-2.275e-05,2.91279
-2.262e-05,2.91245
-2.249e-05,2.91279
-2.236e-05,2.91346
-2.223e-05,2.91346
-2.21e-05,2.91279
-2.197e-05,2.91279
-2.184e-05,2.91279
-2.171e-05,2.91211
-2.158e-05,2.91211
-2.145e-05,2.91245
-2.132e-05,2.91245
-2.119e-05,2.91245
-2.106e-05,2.91279
-2.093e-05,2.91211
-2.08e-05,2.91279
-2.067e-05,2.91245
-2.054e-05,2.91211
-2.041e-05,2.91245
-2.028e-05,2.91245
-2.015e-05,2.91312
-2.002e-05,2.91279
-1.989e-05,2.91279
-1.976e-05,2.91211
-1.963e-05,2.91211
-1.95e-05,2.91245
-1.937e-05,2.91211
-1.924e-05,2.91245
-1.911e-05,2.91245
-1.898e-05,2.91211
-1.885e-05,2.91245
-1.872e-05,2.91279
-1.859e-05,2.91279
-1.846e-05,2.91245
-1.833e-05,2.91279
-1.82e-05,2.91245
-1.807e-05,2.91245
-1.794e-05,2.91178
-1.781e-05,2.91245
-1.768e-05,2.91312
-1.755e-05,2.91279
-1.742e-05,2.91245
-1.729e-05,2.91279
-1.716e-05,2.91245
-1.703e-05,2.91279
-1.69e-05,2.91279
-1.677e-05,2.91245
-1.664e-05,2.91312
-1.651e-05,2.91279
-1.638e-05,2.91279
-1.625e-05,2.91312
-1.612e-05,2.91312
-1.599e-05,2.91312
-1.586e-05,2.91312
-1.573e-05,2.91312
-1.56e-05,2.91279
-1.547e-05,2.91346
-1.534e-05,2.91279
-1.521e-05,2.91245
-1.508e-05,2.91245
-1.495e-05,2.91312
-1.482e-05,2.91279
-1.469e-05,2.91245
-1.456e-05,2.91279
-1.443e-05,2.91245
-1.43e-05,2.91245
-1.417e-05,2.91245
-1.404e-05,2.91245
-1.391e-05,2.91245
-1.378e-05,2.91211
-1.365e-05,2.91211
-1.352e-05,2.91178
-1.339e-05,2.91144
-1.326e-05,2.91211
-1.313e-05,2.91178
-1.3e-05,2.91211
-1.287e-05,2.91211
-1.274e-05,2.91178
-1.261e-05,2.91211
-1.248e-05,2.91178
-1.235e-05,2.91178
-1.222e-05,2.91211
-1.209e-05,2.91178
-1.196e-05,2.91245
-1.183e-05,2.91245
-1.17e-05,2.91178
-1.157e-05,2.91211
-1.144e-05,2.91211
-1.131e-05,2.91245
-1.118e-05,2.91245
-1.105e-05,2.91245
-1.092e-05,2.91279
-1.079e-05,2.91211
-1.066e-05,2.91211
-1.053e-05,2.91211
-1.04e-05,2.91211
-1.027e-05,2.91245
-1.014e-05,2.91279
-1.001e-05,2.91279
-9.88e-06,2.91211
-9.75e-06,2.91279
-9.62e-06,2.91245
-9.49e-06,2.91211
-9.36e-06,2.91245
-9.23e-06,2.91245
-9.1e-06,2.91245
-8.97e-06,2.91279
-8.84e-06,2.91245
-8.71e-06,2.91211
-8.58e-06,2.91245
-8.45e-06,2.91211
-8.32e-06,2.91211
-8.19e-06,2.91245
-8.06e-06,2.91211
-7.93e-06,2.91211
-7.8e-06,2.91178
-7.67e-06,2.91245
-7.54e-06,2.91279
-7.41e-06,2.91279
-7.28e-06,2.91279
-7.15e-06,2.91211
-7.02e-06,2.91245
-6.89e-06,2.91245
-6.76e-06,2.91245
-6.63e-06,2.91245
-6.5e-06,2.91245
-6.37e-06,2.91279
-6.24e-06,2.91279
-6.11e-06,2.91312
-5.98e-06,2.91245
-5.85e-06,2.91279
-5.72e-06,2.91245
-5.59e-06,2.91245
-5.46e-06,2.91211
-5.33e-06,2.91211
-5.2e-06,2.91211
-5.07e-06,2.91178
-4.94e-06,2.91245
-4.81e-06,2.91279
-4.68e-06,2.91245
-4.55e-06,2.91245
-4.42e-06,2.91279
-4.29e-06,2.91312
-4.16e-06,2.91312
-4.03e-06,2.91279
-3.9e-06,2.91346
-3.77e-06,2.91346
-3.64e-06,2.91279
-3.51e-06,2.91312
-3.38e-06,2.91312
-3.25e-06,2.91312
-3.12e-06,2.91312
-2.99e-06,2.91245
-2.86e-06,2.91245
-2.73e-06,2.91245
-2.6e-06,2.91312
-2.47e-06,2.91245
-2.34e-06,2.91245
-2.21e-06,2.91245
-2.08e-06,2.91245
-1.95e-06,2.91211
-1.82e-06,2.91211
-1.69e-06,2.91211
-1.56e-06,2.91211
-1.43e-06,2.91211
-1.3e-06,2.91245
-1.17e-06,2.91211
-1.04e-06,2.91211
-9.1e-07,2.91279
-7.8e-07,2.91245
-6.5e-07,2.91245
-5.2e-07,2.91312
-3.9e-07,2.91279
-2.6e-07,2.91279
-1.3e-07,2.91279
0,2.91312
1.3e-07,2.91312
2.6e-07,2.91312
3.9e-07,2.91413
5.2e-07,2.9138
6.5e-07,2.91413
7.8e-07,2.9148
9.1e-07,2.9148
1.04e-06,2.91548
1.17e-06,2.91447
1.3e-06,2.91413
1.43e-06,2.9148
1.56e-06,2.91514
1.69e-06,2.91514
1.82e-06,2.91514
1.95e-06,2.91514
2.08e-06,2.91548
2.21e-06,2.91514
2.34e-06,2.91548
2.47e-06,2.91615
2.6e-06,2.91581
2.73e-06,2.91615
2.86e-06,2.91615
2.99e-06,2.91649
3.12e-06,2.91649
3.25e-06,2.91682
3.38e-06,2.91682
3.51e-06,2.91716
3.64e-06,2.91716
3.77e-06,2.91817
3.9e-06,2.9185
4.03e-06,2.91817
4.16e-06,2.9185
4.29e-06,2.91918
4.42e-06,2.91918
4.55e-06,2.91918
4.68e-06,2.91951
4.81e-06,2.91951
4.94e-06,2.91985
5.07e-06,2.92052
5.2e-06,2.92086
5.33e-06,2.92086
5.46e-06,2.92052
5.59e-06,2.92153
5.72e-06,2.92187
5.85e-06,2.9222
5.98e-06,2.92254
6.11e-06,2.92254
6.24e-06,2.92287
6.37e-06,2.92287
6.5e-06,2.92388
6.63e-06,2.92388
6.76e-06,2.92422
6.89e-06,2.92456
7.02e-06,2.92456
7.15e-06,2.92489
7.28e-06,2.92556
7.41e-06,2.92556
7.54e-06,2.9259
7.67e-06,2.92624
7.8e-06,2.92624
7.93e-06,2.92657
8.06e-06,2.92725
8.19e-06,2.92758
8.32e-06,2.92825
8.45e-06,2.92893
8.58e-06,2.92926
8.71e-06,2.92926
8.84e-06,2.92994
8.97e-06,2.93061
9.1e-06,2.93162
9.23e-06,2.93128
9.36e-06,2.93162
9.49e-06,2.93195
9.62e-06,2.93262
9.75e-06,2.93262
9.88e-06,2.93296
1.001e-05,2.93296
1.014e-05,2.9333
1.027e-05,2.9333
1.04e-05,2.93397
1.053e-05,2.93464
1.066e-05,2.93464
1.079e-05,2.93531
1.092e-05,2.93531
1.105e-05,2.93531
1.118e-05,2.93599
1.131e-05,2.93666
1.144e-05,2.93666
1.157e-05,2.93733
1.17e-05,2.938
1.183e-05,2.93834
1.196e-05,2.93834
1.209e-05,2.93901
1.222e-05,2.93969
1.235e-05,2.94002
1.248e-05,2.94069
1.261e-05,2.9417
1.274e-05,2.94137
1.287e-05,2.9417
1.3e-05,2.94271
1.313e-05,2.94305
1.326e-05,2.94338
1.339e-05,2.94372
1.352e-05,2.94406
1.365e-05,2.94439
1.378e-05,2.94473
1.391e-05,2.94473
1.404e-05,2.94574
1.417e-05,2.94641
1.43e-05,2.94607
1.443e-05,2.94641
1.456e-05,2.94708
1.469e-05,2.94708
1.482e-05,2.94742
1.495e-05,2.94809
1.508e-05,2.94876
1.521e-05,2.9491
1.534e-05,2.9491
1.547e-05,2.94977
1.56e-05,2.95011
1.573e-05,2.95145
1.586e-05,2.95145
1.599e-05,2.95314
1.612e-05,2.9528
1.625e-05,2.9528
1.638e-05,2.95347
1.651e-05,2.95347
1.664e-05,2.95448
1.677e-05,2.95482
1.69e-05,2.95549
1.703e-05,2.95583
1.716e-05,2.95583
1.729e-05,2.95616
1.742e-05,2.95683
1.755e-05,2.95751
1.768e-05,2.95717
1.781e-05,2.95818
1.794e-05,2.95852
1.807e-05,2.95952
1.82e-05,2.95952
1.833e-05,2.95986
1.846e-05,2.96087
1.859e-05,2.96087
1.872e-05,2.96154
1.885e-05,2.96154
1.898e-05,2.96221
1.911e-05,2.96221
1.924e-05,2.96289
1.937e-05,2.9639
1.95e-05,2.96423
1.963e-05,2.96457
1.976e-05,2.9649
1.989e-05,2.96524
2.002e-05,2.96591
2.015e-05,2.96591
2.028e-05,2.96692
2.041e-05,2.96692
2.054e-05,2.96793
2.067e-05,2.96759
2.08e-05,2.96793
2.093e-05,2.9686
2.106e-05,2.96928
2.119e-05,2.96961
2.132e-05,2.97028
2.145e-05,2.97028
2.158e-05,2.97096
2.171e-05,2.97096
2.184e-05,2.97163
2.197e-05,2.9723
2.21e-05,2.97297
2.223e-05,2.97297
2.236e-05,2.97331
2.249e-05,2.97398
2.262e-05,2.97432
2.275e-05,2.97466
2.288e-05,2.97533
2.301e-05,2.97566
2.314e-05,2.97566
2.327e-05,2.97667
2.34e-05,2.976
2.353e-05,2.97701
2.366e-05,2.97768
2.379e-05,2.97835
2.392e-05,2.97869
2.405e-05,2.97936
2.418e-05,2.98004
2.431e-05,2.98037
2.444e-05,2.98104
2.457e-05,2.98138
2.47e-05,2.98205
2.483e-05,2.98273
2.496e-05,2.98273
2.509e-05,2.98273
2.522e-05,2.98373
2.535e-05,2.98407
2.548e-05,2.98474
2.561e-05,2.98474
2.574e-05,2.98542
2.587e-05,2.98542
2.6e-05,2.98609
2.613e-05,2.98642
2.626e-05,2.9871
2.639e-05,2.98777
2.652e-05,2.98743
2.665e-05,2.98811
2.678e-05,2.98844
2.691e-05,2.98911
2.704e-05,2.98979
2.717e-05,2.9908
2.73e-05,2.99012
2.743e-05,2.99113
2.756e-05,2.99113
2.769e-05,2.99214
2.782e-05,2.9918
2.795e-05,2.99315
2.808e-05,2.99281
2.821e-05,2.99349
2.834e-05,2.99382
2.847e-05,2.99449
2.86e-05,2.99449
2.873e-05,2.99483
2.886e-05,2.9955
2.899e-05,2.99618
2.912e-05,2.99618
2.925e-05,2.99685
2.938e-05,2.99718
2.951e-05,2.99752
2.964e-05,2.99819
2.977e-05,2.99819
2.99e-05,2.99887
3.003e-05,2.99887
3.016e-05,2.99987
3.029e-05,2.99987
3.042e-05,2.99954
3.055e-05,3.00021
3.068e-05,2.99987
3.081e-05,3.00122
3.094e-05,3.00088
3.107e-05,3.00088
3.12e-05,3.00223
3.133e-05,3.00223
3.146e-05,3.00324
3.159e-05,3.00391
3.172e-05,3.00391
3.185e-05,3.00425
3.198e-05,3.00458
3.211e-05,3.00458
3.224e-05,3.00525
3.237e-05,3.00593
3.25e-05,3.0066
3.263e-05,3.00626
3.276e-05,3.00694
3.289e-05,3.00694
3.302e-05,3.00761
3.315e-05,3.00727
3.328e-05,3.00828
3.341e-05,3.00794
3.354e-05,3.00794
3.367e-05,3.00828
3.38e-05,3.00895
3.393e-05,3.00862
3.406e-05,3.00929
3.419e-05,3.00895
3.432e-05,3.00929
3.445e-05,3.00996
3.458e-05,3.0103
3.471e-05,3.01063
3.484e-05,3.01097
3.497e-05,3.01131
3.51e-05,3.01164
3.523e-05,3.01164
3.536e-05,3.01164
3.549e-05,3.01265
3.562e-05,3.01265
3.575e-05,3.01299
3.588e-05,3.01332
3.601e-05,3.01332
3.614e-05,3.014
3.627e-05,3.01366
3.64e-05,3.01467
3.653e-05,3.01467
3.666e-05,3.01501
3.679e-05,3.01534
3.692e-05,3.01534
3.705e-05,3.01601
3.718e-05,3.01568
3.731e-05,3.01601
3.744e-05,3.01601
3.757e-05,3.01601
3.77e-05,3.01635
3.783e-05,3.01635
3.796e-05,3.01736
3.809e-05,3.01635
3.822e-05,3.0177
3.835e-05,3.01736
3.848e-05,3.01736
3.861e-05,3.0177
3.874e-05,3.0177
3.887e-05,3.0177
3.9e-05,3.01803
3.913e-05,3.01837
3.926e-05,3.01803
